Station Name;Channel Name;Channel Nr;Date Time;Value;Status
WLT-05;Vlaga 14;128;27.8.2017 14:00;34,4;0
WLT-05;Vlaga 15;129;27.8.2017 14:00;32,2;0
WLT-06;Vlaga 16;127;27.8.2017 14:00;30,5;0
WLT-06;Vlaga 17;128;27.8.2017 14:00;29,6;0
WLT-06;Vlaga 18;129;27.8.2017 14:00;30,6;0
WLT-01;Vlaga 01;127;27.8.2017 15:00;28;0
WLT-01;Vlaga 02;128;27.8.2017 15:00;25,9;0
WLT-01;Vlaga 03;129;27.8.2017 15:00;27,3;0
WLT-02;Vlaga 04;127;27.8.2017 15:00;29,6;0
WLT-02;Vlaga 05;128;27.8.2017 15:00;25,2;0
WLT-02;Vlaga 06;129;27.8.2017 15:00;24,9;0
WLT-03;Vlaga 07;127;27.8.2017 15:00;33,1;0
WLT-03;Vlaga 08;128;27.8.2017 15:00;30,7;0
WLT-03;Vlaga 09;129;27.8.2017 15:00;22,9;0
WLT-04;Vlaga 10;127;27.8.2017 15:00;28,1;0
WLT-04;Vlaga 11;128;27.8.2017 15:00;33;0
WLT-04;Vlaga 12;129;27.8.2017 15:00;27,8;0
WLT-05;Vlaga 13;127;27.8.2017 15:00;33,8;0
WLT-05;Vlaga 14;128;27.8.2017 15:00;34,4;0
WLT-05;Vlaga 15;129;27.8.2017 15:00;32,1;0
WLT-06;Vlaga 16;127;27.8.2017 15:00;30,5;0
WLT-06;Vlaga 17;128;27.8.2017 15:00;29,4;0
WLT-06;Vlaga 18;129;27.8.2017 15:00;30,6;0
WLT-01;Vlaga 01;127;27.8.2017 16:00;27,9;0
WLT-01;Vlaga 02;128;27.8.2017 16:00;25,7;0
WLT-01;Vlaga 03;129;27.8.2017 16:00;27,2;0
WLT-02;Vlaga 04;127;27.8.2017 16:00;29,4;0
WLT-02;Vlaga 05;128;27.8.2017 16:00;25,1;0
WLT-02;Vlaga 06;129;27.8.2017 16:00;24,8;0
WLT-03;Vlaga 07;127;27.8.2017 16:00;33;0
WLT-03;Vlaga 08;128;27.8.2017 16:00;30,6;0
WLT-03;Vlaga 09;129;27.8.2017 16:00;22,7;0
WLT-04;Vlaga 10;127;27.8.2017 16:00;28;0
WLT-04;Vlaga 11;128;27.8.2017 16:00;29,7;0
WLT-04;Vlaga 12;129;27.8.2017 16:00;27,6;0
WLT-05;Vlaga 13;127;27.8.2017 16:00;33,7;0
WLT-05;Vlaga 14;128;27.8.2017 16:00;34,4;0
WLT-05;Vlaga 15;129;27.8.2017 16:00;32;0
WLT-06;Vlaga 16;127;27.8.2017 16:00;30,4;0
WLT-06;Vlaga 17;128;27.8.2017 16:00;29,2;0
WLT-06;Vlaga 18;129;27.8.2017 16:00;30,5;0
WLT-01;Vlaga 01;127;27.8.2017 17:00;27,8;0
WLT-01;Vlaga 02;128;27.8.2017 17:00;3,1;0
WLT-01;Vlaga 03;129;27.8.2017 17:00;30,3;0
WLT-02;Vlaga 04;127;27.8.2017 17:00;29,4;0
WLT-02;Vlaga 05;128;27.8.2017 17:00;21,7;0
WLT-02;Vlaga 06;129;27.8.2017 17:00;24,7;0
WLT-03;Vlaga 07;127;27.8.2017 17:00;29,7;0
WLT-03;Vlaga 08;128;27.8.2017 17:00;30,5;0
WLT-03;Vlaga 09;129;27.8.2017 17:00;22,5;0
WLT-04;Vlaga 10;127;27.8.2017 17:00;28;0
WLT-04;Vlaga 11;128;27.8.2017 17:00;29,6;0
WLT-04;Vlaga 12;129;27.8.2017 17:00;27,6;0
WLT-05;Vlaga 13;127;27.8.2017 17:00;33,6;0
WLT-05;Vlaga 14;128;27.8.2017 17:00;34,3;0
WLT-05;Vlaga 15;129;27.8.2017 17:00;35,1;0
WLT-06;Vlaga 16;127;27.8.2017 17:00;33,5;0
WLT-06;Vlaga 17;128;27.8.2017 17:00;29,3;0
WLT-06;Vlaga 18;129;27.8.2017 17:00;30,5;0
WLT-01;Vlaga 01;127;27.8.2017 18:00;27,8;0
WLT-01;Vlaga 02;128;27.8.2017 18:00;3,1;0
WLT-01;Vlaga 03;129;27.8.2017 18:00;30,3;0
WLT-02;Vlaga 04;127;27.8.2017 18:00;29,3;0
WLT-02;Vlaga 05;128;27.8.2017 18:00;21,7;0
WLT-02;Vlaga 06;129;27.8.2017 18:00;24,7;0
WLT-03;Vlaga 07;127;27.8.2017 18:00;33;0
WLT-03;Vlaga 08;128;27.8.2017 18:00;30,5;0
WLT-03;Vlaga 09;129;27.8.2017 18:00;22,5;0
WLT-04;Vlaga 10;127;27.8.2017 18:00;28;0
WLT-04;Vlaga 11;128;27.8.2017 18:00;29,4;0
WLT-04;Vlaga 12;129;27.8.2017 18:00;27,5;0
WLT-05;Vlaga 13;127;27.8.2017 18:00;36,7;0
WLT-05;Vlaga 14;128;27.8.2017 18:00;34,3;0
WLT-05;Vlaga 15;129;27.8.2017 18:00;35,1;0
WLT-06;Vlaga 16;127;27.8.2017 18:00;33,5;0
WLT-06;Vlaga 17;128;27.8.2017 18:00;29;0
WLT-06;Vlaga 18;129;27.8.2017 18:00;30,4;0
WLT-01;Vlaga 01;127;27.8.2017 19:00;28;0
WLT-01;Vlaga 02;128;27.8.2017 19:00;3,1;0
WLT-01;Vlaga 03;129;27.8.2017 19:00;30,3;0
WLT-02;Vlaga 04;127;27.8.2017 19:00;29,4;0
WLT-02;Vlaga 05;128;27.8.2017 19:00;21,7;0
WLT-02;Vlaga 06;129;27.8.2017 19:00;24,7;0
WLT-03;Vlaga 07;127;27.8.2017 19:00;33;0
WLT-03;Vlaga 08;128;27.8.2017 19:00;30,4;0
WLT-03;Vlaga 09;129;27.8.2017 19:00;22,5;0
WLT-04;Vlaga 10;127;27.8.2017 19:00;28;0
WLT-04;Vlaga 11;128;27.8.2017 19:00;29,4;0
WLT-04;Vlaga 12;129;27.8.2017 19:00;27,4;0
WLT-05;Vlaga 13;127;27.8.2017 19:00;36,7;0
WLT-05;Vlaga 14;128;27.8.2017 19:00;34,2;0
WLT-05;Vlaga 15;129;27.8.2017 19:00;32;0
WLT-06;Vlaga 16;127;27.8.2017 19:00;33,5;0
WLT-06;Vlaga 17;128;27.8.2017 19:00;29;0
WLT-06;Vlaga 18;129;27.8.2017 19:00;30,4;0
WLT-01;Vlaga 01;127;27.8.2017 20:00;28;0
WLT-01;Vlaga 02;128;27.8.2017 20:00;3,1;0
WLT-01;Vlaga 03;129;27.8.2017 20:00;27,2;0
WLT-02;Vlaga 04;127;27.8.2017 20:00;29,4;0
WLT-02;Vlaga 05;128;27.8.2017 20:00;25,1;0
WLT-02;Vlaga 06;129;27.8.2017 20:00;24,7;0
WLT-03;Vlaga 07;127;27.8.2017 20:00;33,1;0
WLT-03;Vlaga 08;128;27.8.2017 20:00;30,4;0
WLT-03;Vlaga 09;129;27.8.2017 20:00;22,5;0
WLT-04;Vlaga 10;127;27.8.2017 20:00;28;0
WLT-04;Vlaga 11;128;27.8.2017 20:00;29,4;0
WLT-04;Vlaga 12;129;27.8.2017 20:00;27,4;0
WLT-05;Vlaga 13;127;27.8.2017 20:00;36,7;0
WLT-05;Vlaga 14;128;27.8.2017 20:00;34,2;0
WLT-05;Vlaga 15;129;27.8.2017 20:00;32;0
WLT-06;Vlaga 16;127;27.8.2017 20:00;33,5;0
WLT-06;Vlaga 17;128;27.8.2017 20:00;29;0
WLT-06;Vlaga 18;129;27.8.2017 20:00;30,4;0
WLT-01;Vlaga 01;127;27.8.2017 21:00;28;0
WLT-01;Vlaga 02;128;27.8.2017 21:00;3,1;0
WLT-01;Vlaga 03;129;27.8.2017 21:00;27,2;0
WLT-02;Vlaga 04;127;27.8.2017 21:00;29,4;0
WLT-02;Vlaga 05;128;27.8.2017 21:00;25,1;0
WLT-02;Vlaga 06;129;27.8.2017 21:00;24,9;0
WLT-03;Vlaga 07;127;27.8.2017 21:00;33,1;0
WLT-03;Vlaga 08;128;27.8.2017 21:00;30,4;0
WLT-03;Vlaga 09;129;27.8.2017 21:00;22,5;0
WLT-04;Vlaga 10;127;27.8.2017 21:00;28;0
WLT-04;Vlaga 11;128;27.8.2017 21:00;29,4;0
WLT-04;Vlaga 12;129;27.8.2017 21:00;27,6;0
WLT-05;Vlaga 13;127;27.8.2017 21:00;36,7;0
WLT-05;Vlaga 14;128;27.8.2017 21:00;34,2;0
WLT-05;Vlaga 15;129;27.8.2017 21:00;35;0
WLT-06;Vlaga 16;127;27.8.2017 21:00;33,5;0
WLT-06;Vlaga 17;128;27.8.2017 21:00;29,2;0
WLT-06;Vlaga 18;129;27.8.2017 21:00;33,5;0
WLT-01;Vlaga 01;127;27.8.2017 22:00;31,4;0
WLT-01;Vlaga 02;128;27.8.2017 22:00;26,3;0
WLT-01;Vlaga 03;129;27.8.2017 22:00;30,2;0
WLT-02;Vlaga 04;127;27.8.2017 22:00;29,7;0
WLT-02;Vlaga 05;128;27.8.2017 22:00;25,1;0
WLT-02;Vlaga 06;129;27.8.2017 22:00;24,9;0
WLT-03;Vlaga 07;127;27.8.2017 22:00;29,6;0
WLT-03;Vlaga 08;128;27.8.2017 22:00;30,7;0
WLT-03;Vlaga 09;129;27.8.2017 22:00;25,3;0
WLT-04;Vlaga 10;127;27.8.2017 22:00;27,9;0
WLT-04;Vlaga 11;128;27.8.2017 22:00;29,4;0
WLT-04;Vlaga 12;129;27.8.2017 22:00;27,7;0
WLT-05;Vlaga 13;127;27.8.2017 22:00;33,8;0
WLT-05;Vlaga 14;128;27.8.2017 22:00;34,4;0
WLT-05;Vlaga 15;129;27.8.2017 22:00;34,7;0
WLT-06;Vlaga 16;127;27.8.2017 22:00;31,1;0
WLT-06;Vlaga 17;128;27.8.2017 22:00;29,6;0
WLT-06;Vlaga 18;129;27.8.2017 22:00;33,5;0
WLT-01;Vlaga 01;127;27.8.2017 23:00;31,5;0
WLT-01;Vlaga 02;128;27.8.2017 23:00;29,8;0
WLT-01;Vlaga 03;129;27.8.2017 23:00;30,1;0
WLT-02;Vlaga 04;127;27.8.2017 23:00;33;0
WLT-02;Vlaga 05;128;27.8.2017 23:00;25,3;0
WLT-02;Vlaga 06;129;27.8.2017 23:00;24,7;0
WLT-03;Vlaga 07;127;27.8.2017 23:00;29,4;0
WLT-03;Vlaga 08;128;27.8.2017 23:00;30,8;0
WLT-03;Vlaga 09;129;27.8.2017 23:00;25,5;0
WLT-04;Vlaga 10;127;27.8.2017 23:00;27,9;0
WLT-04;Vlaga 11;128;27.8.2017 23:00;29,6;0
WLT-04;Vlaga 12;129;27.8.2017 23:00;27,7;0
WLT-05;Vlaga 13;127;27.8.2017 23:00;33,9;0
WLT-05;Vlaga 14;128;27.8.2017 23:00;34,4;0
WLT-05;Vlaga 15;129;27.8.2017 23:00;34,9;0
WLT-06;Vlaga 16;127;27.8.2017 23:00;30,8;0
WLT-06;Vlaga 17;128;27.8.2017 23:00;29,6;0
WLT-06;Vlaga 18;129;27.8.2017 23:00;30,5;0
WLT-01;Vlaga 01;127;27.9.2017 0:00;33,9;0
WLT-01;Vlaga 02;128;27.9.2017 0:00;34,4;0
WLT-01;Vlaga 03;129;27.9.2017 0:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 0:00;35,5;0
WLT-02;Vlaga 05;128;27.9.2017 0:00;33,5;0
WLT-02;Vlaga 06;129;27.9.2017 0:00;33,6;0
WLT-03;Vlaga 07;127;27.9.2017 0:00;37,9;0
WLT-03;Vlaga 08;128;27.9.2017 0:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 0:00;34,8;0
WLT-05;Vlaga 13;127;27.9.2017 0:00;38,6;0
WLT-05;Vlaga 14;128;27.9.2017 0:00;38,5;0
WLT-05;Vlaga 15;129;27.9.2017 0:00;41,1;0
WLT-06;Vlaga 16;127;27.9.2017 0:00;35,6;0
WLT-06;Vlaga 17;128;27.9.2017 0:00;39,7;0
WLT-06;Vlaga 18;129;27.9.2017 0:00;35,9;0
WLT-01;Vlaga 01;127;27.9.2017 1:00;33,9;0
WLT-01;Vlaga 02;128;27.9.2017 1:00;34,4;0
WLT-01;Vlaga 03;129;27.9.2017 1:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 1:00;35,4;0
WLT-02;Vlaga 05;128;27.9.2017 1:00;33,5;0
WLT-02;Vlaga 06;129;27.9.2017 1:00;33,6;0
WLT-03;Vlaga 07;127;27.9.2017 1:00;37,8;0
WLT-03;Vlaga 08;128;27.9.2017 1:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 1:00;34,8;0
WLT-05;Vlaga 13;127;27.9.2017 1:00;38,6;0
WLT-05;Vlaga 14;128;27.9.2017 1:00;41,5;0
WLT-05;Vlaga 15;129;27.9.2017 1:00;41,1;0
WLT-06;Vlaga 16;127;27.9.2017 1:00;35,6;0
WLT-06;Vlaga 17;128;27.9.2017 1:00;39,7;0
WLT-06;Vlaga 18;129;27.9.2017 1:00;35,9;0
WLT-01;Vlaga 01;127;27.9.2017 2:00;33,9;0
WLT-01;Vlaga 02;128;27.9.2017 2:00;34,1;0
WLT-01;Vlaga 03;129;27.9.2017 2:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 2:00;35,3;0
WLT-02;Vlaga 05;128;27.9.2017 2:00;33,5;0
WLT-02;Vlaga 06;129;27.9.2017 2:00;33,8;0
WLT-03;Vlaga 07;127;27.9.2017 2:00;37,8;0
WLT-03;Vlaga 08;128;27.9.2017 2:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 2:00;34,8;0
WLT-05;Vlaga 13;127;27.9.2017 2:00;38,7;0
WLT-05;Vlaga 14;128;27.9.2017 2:00;38,9;0
WLT-05;Vlaga 15;129;27.9.2017 2:00;41,3;0
WLT-06;Vlaga 16;127;27.9.2017 2:00;35,5;0
WLT-06;Vlaga 17;128;27.9.2017 2:00;39,8;0
WLT-06;Vlaga 18;129;27.9.2017 2:00;35,9;0
WLT-01;Vlaga 01;127;27.9.2017 3:00;33,9;0
WLT-01;Vlaga 02;128;27.9.2017 3:00;34,4;0
WLT-01;Vlaga 03;129;27.9.2017 3:00;36,6;0
WLT-02;Vlaga 04;127;27.9.2017 3:00;35,5;0
WLT-02;Vlaga 05;128;27.9.2017 3:00;30,4;0
WLT-02;Vlaga 06;129;27.9.2017 3:00;33,8;0
WLT-03;Vlaga 07;127;27.9.2017 3:00;37,9;0
WLT-03;Vlaga 08;128;27.9.2017 3:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 3:00;35;0
WLT-05;Vlaga 13;127;27.9.2017 3:00;38,6;0
WLT-05;Vlaga 14;128;27.9.2017 3:00;38,7;0
WLT-05;Vlaga 15;129;27.9.2017 3:00;41,3;0
WLT-06;Vlaga 16;127;27.9.2017 3:00;35,5;0
WLT-06;Vlaga 17;128;27.9.2017 3:00;39,9;0
WLT-06;Vlaga 18;129;27.9.2017 3:00;36;0
WLT-01;Vlaga 01;127;27.9.2017 4:00;34;0
WLT-01;Vlaga 02;128;27.9.2017 4:00;34,5;0
WLT-01;Vlaga 03;129;27.9.2017 4:00;36,7;0
WLT-02;Vlaga 04;127;27.9.2017 4:00;35,5;0
WLT-02;Vlaga 05;128;27.9.2017 4:00;30,4;0
WLT-02;Vlaga 06;129;27.9.2017 4:00;33,8;0
WLT-03;Vlaga 07;127;27.9.2017 4:00;37,9;0
WLT-03;Vlaga 08;128;27.9.2017 4:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 4:00;35;0
WLT-05;Vlaga 13;127;27.9.2017 4:00;38,6;0
WLT-05;Vlaga 14;128;27.9.2017 4:00;38,6;0
WLT-05;Vlaga 15;129;27.9.2017 4:00;41,3;0
WLT-06;Vlaga 16;127;27.9.2017 4:00;35,8;0
WLT-06;Vlaga 17;128;27.9.2017 4:00;39,8;0
WLT-06;Vlaga 18;129;27.9.2017 4:00;36,1;0
WLT-01;Vlaga 01;127;27.9.2017 5:00;34;0
WLT-01;Vlaga 02;128;27.9.2017 5:00;34,4;0
WLT-01;Vlaga 03;129;27.9.2017 5:00;36,7;0
WLT-02;Vlaga 04;127;27.9.2017 5:00;35,5;0
WLT-02;Vlaga 05;128;27.9.2017 5:00;30,4;0
WLT-02;Vlaga 06;129;27.9.2017 5:00;33,8;0
WLT-03;Vlaga 07;127;27.9.2017 5:00;37,9;0
WLT-03;Vlaga 08;128;27.9.2017 5:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 5:00;35;0
WLT-05;Vlaga 13;127;27.9.2017 5:00;38,6;0
WLT-05;Vlaga 14;128;27.9.2017 5:00;38,5;0
WLT-05;Vlaga 15;129;27.9.2017 5:00;41,3;0
WLT-06;Vlaga 16;127;27.9.2017 5:00;35,8;0
WLT-06;Vlaga 17;128;27.9.2017 5:00;39,8;0
WLT-06;Vlaga 18;129;27.9.2017 5:00;36,1;0
WLT-01;Vlaga 01;127;27.9.2017 6:00;34,1;0
WLT-01;Vlaga 02;128;27.9.2017 6:00;37,8;0
WLT-01;Vlaga 03;129;27.9.2017 6:00;36,7;0
WLT-02;Vlaga 04;127;27.9.2017 6:00;35,5;0
WLT-02;Vlaga 05;128;27.9.2017 6:00;30,4;0
WLT-02;Vlaga 06;129;27.9.2017 6:00;33,8;0
WLT-03;Vlaga 07;127;27.9.2017 6:00;37,9;0
WLT-03;Vlaga 08;128;27.9.2017 6:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 6:00;34,9;0
WLT-05;Vlaga 13;127;27.9.2017 6:00;38,6;0
WLT-05;Vlaga 14;128;27.9.2017 6:00;41,5;0
WLT-05;Vlaga 15;129;27.9.2017 6:00;41,2;0
WLT-06;Vlaga 16;127;27.9.2017 6:00;35,8;0
WLT-06;Vlaga 17;128;27.9.2017 6:00;39,7;0
WLT-06;Vlaga 18;129;27.9.2017 6:00;36,1;0
WLT-01;Vlaga 01;127;27.9.2017 7:00;34;0
WLT-01;Vlaga 02;128;27.9.2017 7:00;37,8;0
WLT-01;Vlaga 03;129;27.9.2017 7:00;36,7;0
WLT-02;Vlaga 04;127;27.9.2017 7:00;35,5;0
WLT-02;Vlaga 05;128;27.9.2017 7:00;30,4;0
WLT-02;Vlaga 06;129;27.9.2017 7:00;33,8;0
WLT-03;Vlaga 07;127;27.9.2017 7:00;37,9;0
WLT-03;Vlaga 08;128;27.9.2017 7:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 7:00;34,9;0
WLT-05;Vlaga 13;127;27.9.2017 7:00;38,5;0
WLT-05;Vlaga 14;128;27.9.2017 7:00;41,5;0
WLT-05;Vlaga 15;129;27.9.2017 7:00;41,1;0
WLT-06;Vlaga 16;127;27.9.2017 7:00;35,8;0
WLT-06;Vlaga 17;128;27.9.2017 7:00;39,7;0
WLT-06;Vlaga 18;129;27.9.2017 7:00;36;0
WLT-01;Vlaga 01;127;27.9.2017 8:00;34;0
WLT-01;Vlaga 02;128;27.9.2017 8:00;37,8;0
WLT-01;Vlaga 03;129;27.9.2017 8:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 8:00;35,4;0
WLT-02;Vlaga 05;128;27.9.2017 8:00;33,5;0
WLT-02;Vlaga 06;129;27.9.2017 8:00;33,8;0
WLT-03;Vlaga 07;127;27.9.2017 8:00;37,8;0
WLT-03;Vlaga 08;128;27.9.2017 8:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 8:00;34,9;0
WLT-05;Vlaga 13;127;27.9.2017 8:00;38,5;0
WLT-05;Vlaga 14;128;27.9.2017 8:00;41,4;0
WLT-05;Vlaga 15;129;27.9.2017 8:00;41,1;0
WLT-06;Vlaga 16;127;27.9.2017 8:00;35,8;0
WLT-06;Vlaga 17;128;27.9.2017 8:00;39,7;0
WLT-06;Vlaga 18;129;27.9.2017 8:00;35,9;0
WLT-01;Vlaga 01;127;27.9.2017 9:00;34;0
WLT-01;Vlaga 02;128;27.9.2017 9:00;37,8;0
WLT-01;Vlaga 03;129;27.9.2017 9:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 9:00;35,3;0
WLT-02;Vlaga 05;128;27.9.2017 9:00;33,5;0
WLT-02;Vlaga 06;129;27.9.2017 9:00;33,6;0
WLT-03;Vlaga 07;127;27.9.2017 9:00;37,8;0
WLT-03;Vlaga 08;128;27.9.2017 9:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 9:00;34,8;0
WLT-05;Vlaga 13;127;27.9.2017 9:00;38,5;0
WLT-05;Vlaga 14;128;27.9.2017 9:00;41,4;0
WLT-05;Vlaga 15;129;27.9.2017 9:00;41;0
WLT-06;Vlaga 16;127;27.9.2017 9:00;35,8;0
WLT-06;Vlaga 17;128;27.9.2017 9:00;39,7;0
WLT-06;Vlaga 18;129;27.9.2017 9:00;35,9;0
WLT-01;Vlaga 01;127;27.9.2017 10:00;33,9;0
WLT-01;Vlaga 02;128;27.9.2017 10:00;37,8;0
WLT-01;Vlaga 03;129;27.9.2017 10:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 10:00;35,3;0
WLT-02;Vlaga 05;128;27.9.2017 10:00;33,5;0
WLT-02;Vlaga 06;129;27.9.2017 10:00;33,6;0
WLT-03;Vlaga 07;127;27.9.2017 10:00;37,9;0
WLT-03;Vlaga 08;128;27.9.2017 10:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 10:00;34,8;0
WLT-05;Vlaga 13;127;27.9.2017 10:00;38,5;0
WLT-05;Vlaga 14;128;27.9.2017 10:00;41,4;0
WLT-05;Vlaga 15;129;27.9.2017 10:00;41;0
WLT-06;Vlaga 16;127;27.9.2017 10:00;35,6;0
WLT-06;Vlaga 17;128;27.9.2017 10:00;39,6;0
WLT-06;Vlaga 18;129;27.9.2017 10:00;35,9;0
WLT-01;Vlaga 01;127;27.9.2017 11:00;33,9;0
WLT-01;Vlaga 02;128;27.9.2017 11:00;37,8;0
WLT-01;Vlaga 03;129;27.9.2017 11:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 11:00;35,3;0
WLT-02;Vlaga 05;128;27.9.2017 11:00;33,5;0
WLT-02;Vlaga 06;129;27.9.2017 11:00;33,6;0
WLT-03;Vlaga 07;127;27.9.2017 11:00;38,1;0
WLT-03;Vlaga 08;128;27.9.2017 11:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 11:00;34,7;0
WLT-05;Vlaga 13;127;27.9.2017 11:00;38,5;0
WLT-05;Vlaga 14;128;27.9.2017 11:00;41,4;0
WLT-05;Vlaga 15;129;27.9.2017 11:00;37,7;0
WLT-06;Vlaga 16;127;27.9.2017 11:00;35,8;0
WLT-06;Vlaga 17;128;27.9.2017 11:00;39,6;0
WLT-06;Vlaga 18;129;27.9.2017 11:00;35,9;0
WLT-01;Vlaga 01;127;27.9.2017 12:00;33,9;0
WLT-01;Vlaga 02;128;27.9.2017 12:00;37,8;0
WLT-01;Vlaga 03;129;27.9.2017 12:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 12:00;35,3;0
WLT-02;Vlaga 05;128;27.9.2017 12:00;33,5;0
WLT-02;Vlaga 06;129;27.9.2017 12:00;33,6;0
WLT-03;Vlaga 07;127;27.9.2017 12:00;38,1;0
WLT-03;Vlaga 08;128;27.9.2017 12:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 12:00;34,7;0
WLT-05;Vlaga 13;127;27.9.2017 12:00;38,5;0
WLT-05;Vlaga 14;128;27.9.2017 12:00;41,4;0
WLT-05;Vlaga 15;129;27.9.2017 12:00;37,7;0
WLT-06;Vlaga 16;127;27.9.2017 12:00;35,6;0
WLT-06;Vlaga 17;128;27.9.2017 12:00;39,6;0
WLT-06;Vlaga 18;129;27.9.2017 12:00;35,8;0
WLT-01;Vlaga 01;127;27.9.2017 13:00;33,9;0
WLT-01;Vlaga 02;128;27.9.2017 13:00;33,9;0
WLT-01;Vlaga 03;129;27.9.2017 13:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 13:00;38,2;0
WLT-02;Vlaga 05;128;27.9.2017 13:00;33,3;0
WLT-02;Vlaga 06;129;27.9.2017 13:00;33,6;0
WLT-03;Vlaga 07;127;27.9.2017 13:00;37,8;0
WLT-03;Vlaga 08;128;27.9.2017 13:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 13:00;34,7;0
WLT-05;Vlaga 13;127;27.9.2017 13:00;38,6;0
WLT-05;Vlaga 14;128;27.9.2017 13:00;41,5;0
WLT-05;Vlaga 15;129;27.9.2017 13:00;41;0
WLT-06;Vlaga 16;127;27.9.2017 13:00;35,5;0
WLT-06;Vlaga 17;128;27.9.2017 13:00;39,4;0
WLT-06;Vlaga 18;129;27.9.2017 13:00;35,9;0
WLT-01;Vlaga 01;127;27.9.2017 14:00;33,8;0
WLT-01;Vlaga 02;128;27.9.2017 14:00;34;0
WLT-01;Vlaga 03;129;27.9.2017 14:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 14:00;38,2;0
WLT-02;Vlaga 05;128;27.9.2017 14:00;33,5;0
WLT-02;Vlaga 06;129;27.9.2017 14:00;33,6;0
WLT-03;Vlaga 07;127;27.9.2017 14:00;37,9;0
WLT-03;Vlaga 08;128;27.9.2017 14:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 14:00;34,7;0
WLT-05;Vlaga 13;127;27.9.2017 14:00;38,6;0
WLT-05;Vlaga 14;128;27.9.2017 14:00;41,5;0
WLT-05;Vlaga 15;129;27.9.2017 14:00;41;0
WLT-06;Vlaga 16;127;27.9.2017 14:00;35,6;0
WLT-06;Vlaga 17;128;27.9.2017 14:00;39,6;0
WLT-06;Vlaga 18;129;27.9.2017 14:00;35,9;0
WLT-01;Vlaga 01;127;27.9.2017 15:00;33,9;0
WLT-01;Vlaga 02;128;27.9.2017 15:00;34;0
WLT-01;Vlaga 03;129;27.9.2017 15:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 15:00;35,2;0
WLT-02;Vlaga 05;128;27.9.2017 15:00;33,5;0
WLT-02;Vlaga 06;129;27.9.2017 15:00;33,6;0
WLT-03;Vlaga 07;127;27.9.2017 15:00;38,1;0
WLT-03;Vlaga 08;128;27.9.2017 15:00;39,9;0
WLT-03;Vlaga 09;129;27.9.2017 15:00;34,7;0
WLT-05;Vlaga 13;127;27.9.2017 15:00;38,5;0
WLT-05;Vlaga 14;128;27.9.2017 15:00;41,4;0
WLT-05;Vlaga 15;129;27.9.2017 15:00;41;0
WLT-06;Vlaga 16;127;27.9.2017 15:00;35,5;0
WLT-06;Vlaga 17;128;27.9.2017 15:00;39,4;0
WLT-06;Vlaga 18;129;27.9.2017 15:00;35,9;0
WLT-01;Vlaga 01;127;27.9.2017 16:00;33,9;0
WLT-01;Vlaga 02;128;27.9.2017 16:00;34,2;0
WLT-01;Vlaga 03;129;27.9.2017 16:00;36,5;0
WLT-02;Vlaga 04;127;27.9.2017 16:00;35,3;0
WLT-02;Vlaga 05;128;27.9.2017 16:00;33,5;0
WLT-02;Vlaga 06;129;27.9.2017 16:00;33,6;0
WLT-03;Vlaga 07;127;27.9.2017 16:00;35,2;0
WLT-03;Vlaga 08;128;27.9.2017 16:00;36,8;0
WLT-03;Vlaga 09;129;27.9.2017 16:00;34,7;0
WLT-05;Vlaga 13;127;27.9.2017 16:00;38,5;0
WLT-05;Vlaga 14;128;27.9.2017 16:00;41,4;0
WLT-05;Vlaga 15;129;27.9.2017 16:00;37,7;0
WLT-06;Vlaga 16;127;27.9.2017 16:00;35,6;0
WLT-06;Vlaga 17;128;27.9.2017 16:00;39,6;0
WLT-06;Vlaga 18;129;27.9.2017 16:00;35,8;0
WLT-01;Vlaga 01;127;27.9.2017 17:00;33,9;0
WLT-01;Vlaga 02;128;27.9.2017 17:00;34,3;0
WLT-01;Vlaga 03;129;27.9.2017 17:00;36,5;0
